id	company_comments	company_name	dr_company_comments	financial_year_end	headquarters	is_active	is_forecast	company_type_id	reporting_currency_id
1583	NULL	Inex Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1584	NULL	Nobex	NULL	12	USA	TRUE	FALSE	2	6
1585	NULL	Cogent Neuroscience	NULL	12	USA	TRUE	FALSE	2	6
1586	NULL	Adprotech	NULL	12	USA	TRUE	FALSE	2	6
1587	NULL	Bioniche Life Sciences	NULL	12	USA	TRUE	FALSE	2	6
1588	NULL	Aurigene	NULL	12	USA	TRUE	FALSE	2	6
1589	NULL	ZARS Pharma	NULL	12	USA	TRUE	FALSE	2	6
1590	NULL	Affymetrix	NULL	12	USA	TRUE	FALSE	2	6
1591	NULL	ProEthic Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1592	NULL	Replidyne	NULL	12	USA	TRUE	FALSE	2	6
1594	NULL	Lipha	NULL	12	USA	TRUE	FALSE	2	6
1595	NULL	Merz & Co	NULL	12	USA	TRUE	FALSE	2	6
1596	NULL	Innotech	NULL	12	USA	TRUE	FALSE	2	6
1597	NULL	BioInvent	NULL	12	USA	TRUE	FALSE	2	6
1598	NULL	Altus Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1599	NULL	BioWa	NULL	12	USA	TRUE	FALSE	2	6
1600	NULL	OriGene	NULL	12	USA	TRUE	FALSE	2	6
1601	NULL	Accelerate Brain Cancer Cure	NULL	12	USA	TRUE	FALSE	2	6
1602	NULL	Beaufour Ipsen	NULL	12	USA	TRUE	FALSE	2	6
1603	NULL	"Cancer Research Technologies, UK"	NULL	12	USA	TRUE	FALSE	2	6
1604	NULL	TolerRx	NULL	12	USA	TRUE	FALSE	2	6
1605	NULL	Devgen	NULL	12	USA	TRUE	FALSE	2	6
1606	NULL	Xenova	NULL	12	USA	TRUE	FALSE	2	6
1607	NULL	BTG	NULL	12	USA	TRUE	FALSE	2	6
1608	NULL	ICGEB	NULL	12	USA	TRUE	FALSE	2	6
1609	NULL	Moffitt Cancer Center	NULL	12	USA	TRUE	FALSE	2	6
1610	NULL	Sunway Biotech	NULL	12	USA	TRUE	FALSE	2	6
1611	NULL	Oswaldo Cruz Foundation	NULL	12	USA	TRUE	FALSE	2	6
1612	NULL	Ceregene	NULL	12	USA	TRUE	FALSE	2	6
1613	NULL	Angiotech	NULL	12	USA	TRUE	FALSE	2	6
1614	NULL	Brookwood Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1615	NULL	De Novo	NULL	12	USA	TRUE	FALSE	2	6
1616	NULL	Epiontis	NULL	12	USA	TRUE	FALSE	2	6
1617	NULL	Macrozyme	NULL	12	USA	TRUE	FALSE	2	6
1618	NULL	UCLA	NULL	12	USA	TRUE	FALSE	2	6
1619	NULL	RenaMed Biologics	NULL	12	USA	TRUE	FALSE	2	6
1620	NULL	ViaCell	NULL	12	USA	TRUE	FALSE	2	6
1621	NULL	Applied Genetic Technologies 	NULL	12	USA	TRUE	FALSE	2	6
1622	NULL	Cangene	NULL	12	USA	TRUE	FALSE	2	6
1623	NULL	"Academic Medical Centre, Netherlands"	NULL	12	USA	TRUE	FALSE	2	6
1624	NULL	Excigen	NULL	12	USA	TRUE	FALSE	2	6
1625	NULL	BioStratum	NULL	12	USA	TRUE	FALSE	2	6
1626	NULL	Myosix	NULL	12	USA	TRUE	FALSE	2	6
1627	NULL	The Johns Hopkins University	NULL	12	USA	TRUE	FALSE	2	6
1628	NULL	Navitas	NULL	12	USA	TRUE	FALSE	2	6
1629	NULL	Parion Sciences	NULL	12	USA	TRUE	FALSE	2	6
1630	NULL	"Emcure, Hetero Drugs, and Strides Arcolab"	NULL	12	USA	TRUE	FALSE	2	6
1631	NULL	Diatos	NULL	12	USA	TRUE	FALSE	2	6
1632	NULL	4AZA Bioscience	NULL	12	USA	TRUE	FALSE	2	6
1633	NULL	Purchase of royalty interest	NULL	12	USA	TRUE	FALSE	2	6
1634	NULL	Tm Bioscience	NULL	12	USA	TRUE	FALSE	2	6
1635	NULL	Activx Biosciences	NULL	12	USA	TRUE	FALSE	2	6
1636	NULL	CyDex	NULL	12	USA	TRUE	FALSE	2	6
1637	NULL	Emory University	NULL	12	USA	TRUE	FALSE	2	6
1638	NULL	Harvard Stem Cell Institute	NULL	12	USA	TRUE	FALSE	2	6
1639	NULL	Mpex Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1640	NULL	Immune Disease Institute	NULL	12	USA	TRUE	FALSE	2	6
1641	NULL	EUSA Pharma	NULL	12	USA	TRUE	FALSE	2	6
1642	NULL	Tolerx	NULL	12	USA	TRUE	FALSE	2	6
1643	NULL	SAEC	NULL	12	USA	TRUE	FALSE	2	6
1644	NULL	US Department of Defense	NULL	12	USA	TRUE	FALSE	2	6
1645	NULL	Futura Medical	NULL	12	USA	TRUE	FALSE	2	6
1646	NULL	Fabre-Kramer	NULL	12	USA	TRUE	FALSE	2	6
1647	NULL	Alimentary Pharmabiotic Centre	NULL	12	USA	TRUE	FALSE	2	6
1648	NULL	Epix Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1649	NULL	UK Wellcome Trust	NULL	12	USA	TRUE	FALSE	2	6
1650	NULL	Ludwig Institute of Cancer Research 	NULL	12	USA	TRUE	FALSE	2	6
1651	NULL	Institut Pasteur	NULL	12	USA	TRUE	FALSE	2	6
1652	NULL	Aeras Global TB Vaccine Foundation	NULL	12	USA	TRUE	FALSE	2	6
1653	NULL	Bio-Medisinsk 	NULL	12	USA	TRUE	FALSE	2	6
1654	NULL	International AIDS Vaccine Initiative 	NULL	12	USA	TRUE	FALSE	2	6
1655	NULL	Advancis	NULL	12	USA	TRUE	FALSE	2	6
1656	NULL	Diversa	NULL	12	USA	TRUE	FALSE	2	6
1657	NULL	Lavipharm Corp	NULL	12	USA	TRUE	FALSE	2	6
1658	NULL	Elbion	NULL	12	USA	TRUE	FALSE	2	6
1659	NULL	BioSynexus	NULL	12	USA	TRUE	FALSE	2	6
1660	NULL	Unigene	NULL	12	USA	TRUE	FALSE	2	6
1661	NULL	3M	NULL	12	USA	TRUE	FALSE	2	6
1662	NULL	GeneLogic	NULL	12	USA	TRUE	FALSE	2	6
1663	NULL	Genomics Collaborative	NULL	12	USA	TRUE	FALSE	2	6
1664	NULL	First Genetic Trust	NULL	12	USA	TRUE	FALSE	2	6
1665	NULL	Bioproject	NULL	12	USA	TRUE	FALSE	2	6
1666	NULL	Sequenom	NULL	12	USA	TRUE	FALSE	2	6
1667	NULL	Illumina	NULL	12	USA	TRUE	FALSE	2	6
1668	NULL	Pacific Health Labs	NULL	12	USA	TRUE	FALSE	2	6
1669	NULL	Sepsicure	NULL	12	USA	TRUE	FALSE	2	6
1670	NULL	BioCurex	NULL	12	USA	TRUE	FALSE	2	6
1671	NULL	Akela Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1672	NULL	Neuromed Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1673	NULL	Sinclair Pharma	NULL	12	USA	TRUE	FALSE	2	6
1674	NULL	PamGene International	NULL	12	USA	TRUE	FALSE	2	6
1675	NULL	Cara Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1676	NULL	7TM Pharma	NULL	12	USA	TRUE	FALSE	2	6
1677	NULL	Neurochem	NULL	12	USA	TRUE	FALSE	2	6
1678	NULL	AdipoGenix	NULL	12	USA	TRUE	FALSE	2	6
1679	NULL	TheraTech	NULL	12	USA	TRUE	FALSE	2	6
1680	NULL	Microvision	NULL	12	USA	TRUE	FALSE	2	6
1681	NULL	Vical	NULL	12	USA	TRUE	FALSE	2	6
1682	NULL	Neuronyx	NULL	12	USA	TRUE	FALSE	2	6
1683	NULL	Bionomics	NULL	12	USA	TRUE	FALSE	2	6
1684	NULL	GenStar Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1685	NULL	BioFrontera	NULL	12	USA	TRUE	FALSE	2	6
1686	NULL	RiboTargets	NULL	12	USA	TRUE	FALSE	2	6
1687	NULL	Maxia Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1688	NULL	Peptech	NULL	12	USA	TRUE	FALSE	2	6
1689	NULL	AgraQuest	NULL	12	USA	TRUE	FALSE	2	6
1690	NULL	Acura	NULL	12	USA	TRUE	FALSE	2	6
1691	NULL	Gelita Medical	NULL	12	USA	TRUE	FALSE	2	6
1692	NULL	Vascular Solutions 	NULL	12	USA	TRUE	FALSE	2	6
1693	NULL	Allerex	NULL	12	USA	TRUE	FALSE	2	6
1694	NULL	Arrow International/ Cobalt	NULL	12	USA	TRUE	FALSE	2	6
1695	NULL	Mutual Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1696	NULL	Pain Therapeutics 	NULL	12	USA	TRUE	FALSE	2	6
1697	NULL	JapanBridge	NULL	12	USA	TRUE	FALSE	2	6
1698	NULL	Life Science Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1699	NULL	Aphton	NULL	12	USA	TRUE	FALSE	2	6
1700	NULL	Gateway Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1701	NULL	AnalytiCon Discovery	NULL	12	USA	TRUE	FALSE	2	6
1702	NULL	NovoCardia	NULL	12	USA	TRUE	FALSE	2	6
1703	NULL	Winston Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1704	NULL	Compugen	NULL	12	USA	TRUE	FALSE	2	6
1705	NULL	Deltanoid Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1706	NULL	Covidien	NULL	12	USA	TRUE	FALSE	2	6
1707	NULL	Steifel Laboratories	NULL	12	USA	TRUE	FALSE	2	6
1708	NULL	BioMS Medical	NULL	12	USA	TRUE	FALSE	2	6
1709	NULL	Applied Neurosolutions	NULL	12	USA	TRUE	FALSE	2	6
1710	NULL	Suven Life Sciences	NULL	12	USA	TRUE	FALSE	2	6
1711	NULL	University of Madrid	NULL	12	USA	TRUE	FALSE	2	6
1712	NULL	BioSite	NULL	12	USA	TRUE	FALSE	2	6
1713	NULL	Locus Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1714	NULL	Corcept Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1715	NULL	HistoRx	NULL	12	USA	TRUE	FALSE	2	6
1716	NULL	Gastrotech	NULL	12	USA	TRUE	FALSE	2	6
1717	NULL	Towa Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1718	NULL	Pharmaceutical Product Development]	NULL	12	USA	TRUE	FALSE	2	6
1719	NULL	Cellular Genomics	NULL	12	USA	TRUE	FALSE	2	6
1720	NULL	Neurion Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1721	NULL	PediaMed	NULL	12	USA	TRUE	FALSE	2	6
1722	NULL	Ricerca	NULL	12	USA	TRUE	FALSE	2	6
1723	NULL	Avera Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1724	NULL	aaiPharma	NULL	12	USA	TRUE	FALSE	2	6
1725	NULL	D-Pharm	NULL	12	USA	TRUE	FALSE	2	6
1726	NULL	Research collaboration	NULL	12	USA	TRUE	FALSE	2	6
1727	NULL	Peplin Biotech	NULL	12	USA	TRUE	FALSE	2	6
1729	NULL	Berlex	NULL	12	USA	TRUE	FALSE	2	6
1730	NULL	Neurim Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1731	NULL	Sareum	NULL	12	USA	TRUE	FALSE	2	6
1732	NULL	Ophtec	NULL	12	USA	TRUE	FALSE	2	6
1733	NULL	NeuroNova	NULL	12	USA	TRUE	FALSE	2	6
1734	NULL	CMC Biopharma	NULL	12	USA	TRUE	FALSE	2	6
1735	NULL	Warren Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1736	NULL	Laboratoires Thea	NULL	12	USA	TRUE	FALSE	2	6
1737	NULL	National Institute of Allergy and Infectious Diseases	NULL	12	USA	TRUE	FALSE	2	6
1738	NULL	Elusys Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1739	NULL	Biota Holdings	NULL	12	USA	TRUE	FALSE	2	6
1740	NULL	Mt. Sinai School of Medicine	NULL	12	USA	TRUE	FALSE	2	6
1741	NULL	Burnham Institute for Medical Research	NULL	12	USA	TRUE	FALSE	2	6
1742	NULL	National Institutes of Health	NULL	12	USA	TRUE	FALSE	2	6
1743	NULL	Georgetown University	NULL	12	USA	TRUE	FALSE	2	6
1744	NULL	VasGene Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1745	NULL	GenPat79	NULL	12	USA	TRUE	FALSE	2	6
1746	NULL	Cerus	NULL	12	USA	TRUE	FALSE	2	6
1747	NULL	Critical Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1748	NULL	BioReliance	NULL	12	USA	TRUE	FALSE	2	6
1749	NULL	ViroNovative	NULL	12	USA	TRUE	FALSE	2	6
1750	NULL	Panacea Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1751	NULL	A&G Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1752	NULL	Genaera 	NULL	12	USA	TRUE	FALSE	2	6
1753	NULL	Photochemical 	NULL	12	USA	TRUE	FALSE	2	6
1754	NULL	Oculex Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1755	NULL	Surmodics	NULL	12	USA	TRUE	FALSE	2	6
1756	NULL	J David Gladstone Institute	NULL	12	USA	TRUE	FALSE	2	6
1757	NULL	Foxhollow	NULL	12	USA	TRUE	FALSE	2	6
1758	NULL	ParAllele BioScience	NULL	12	USA	TRUE	FALSE	2	6
1759	NULL	Geron	NULL	12	USA	TRUE	FALSE	2	6
1760	NULL	People’s Republic of China Ministry of Health	NULL	12	USA	TRUE	FALSE	2	6
1761	NULL	Nastech Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1762	NULL	BioImage	NULL	12	USA	TRUE	FALSE	2	6
1763	NULL	DOV Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1764	NULL	Thembalami Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1765	NULL	Igenium	NULL	12	USA	TRUE	FALSE	2	6
1766	NULL	Amrad	NULL	12	USA	TRUE	FALSE	2	6
1767	NULL	Neurogen	NULL	12	USA	TRUE	FALSE	2	6
1768	NULL	GenPath (now Aveo)	NULL	12	USA	TRUE	FALSE	2	6
1769	NULL	BioVex	NULL	12	USA	TRUE	FALSE	2	6
1770	NULL	Brigham Young University	NULL	12	USA	TRUE	FALSE	2	6
1771	NULL	Scynexis	NULL	12	USA	TRUE	FALSE	2	6
1772	NULL	MSD	NULL	12	USA	TRUE	FALSE	2	6
1773	NULL	Elitra Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1774	NULL	PeriCor Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1775	NULL	Kurve Technology	NULL	12	USA	TRUE	FALSE	2	6
1776	NULL	Novacea	NULL	12	USA	TRUE	FALSE	2	6
1777	NULL	Oncomethylome Sciences	NULL	12	USA	TRUE	FALSE	2	6
1778	NULL	Migenix	NULL	12	USA	TRUE	FALSE	2	6
1779	NULL	Southern Research Institute	NULL	12	USA	TRUE	FALSE	2	6
1780	NULL	Toyama	NULL	12	USA	TRUE	FALSE	2	6
1781	NULL	Geneva	NULL	12	USA	TRUE	FALSE	2	6
1782	NULL	Amsterdam Molecular Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1783	NULL	Artus	NULL	12	USA	TRUE	FALSE	2	6
1784	NULL	PSF Biotech	NULL	12	USA	TRUE	FALSE	2	6
1785	NULL	Atugen	NULL	12	USA	TRUE	FALSE	2	6
1786	NULL	Spotfire	NULL	12	USA	TRUE	FALSE	2	6
1787	NULL	Europroteome	NULL	12	USA	TRUE	FALSE	2	6
1788	NULL	Ecole Polytechnique Federale de Lausanne	NULL	12	USA	TRUE	FALSE	2	6
1789	NULL	KineMed	NULL	12	USA	TRUE	FALSE	2	6
1790	NULL	Biomira	NULL	12	USA	TRUE	FALSE	2	6
1791	NULL	Monogram Biosciences	NULL	12	USA	TRUE	FALSE	2	6
1792	NULL	Grupo Vita	NULL	12	USA	TRUE	FALSE	2	6
1793	NULL	ProMetic Life Sciences	NULL	12	USA	TRUE	FALSE	2	6
1795	NULL	CancerVax	NULL	12	USA	TRUE	FALSE	2	6
1796	NULL	Nautilus	NULL	12	USA	TRUE	FALSE	2	6
1797	NULL	InDex Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1798	NULL	GeneProt	NULL	12	USA	TRUE	FALSE	2	6
1799	NULL	Modex Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1800	NULL	TNO	NULL	12	USA	TRUE	FALSE	2	6
1801	NULL	Sosei	NULL	12	USA	TRUE	FALSE	2	6
1802	NULL	Dynogen Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1803	NULL	Nissan Chemical	NULL	12	USA	TRUE	FALSE	2	6
1804	NULL	Profile Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1805	NULL	Nikken	NULL	12	USA	TRUE	FALSE	2	6
1806	NULL	Calbiochem	NULL	12	USA	TRUE	FALSE	2	6
1807	NULL	Medigene	NULL	12	USA	TRUE	FALSE	2	6
1808	NULL	ISTA Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1809	NULL	Centocor	NULL	12	USA	TRUE	FALSE	2	6
1810	NULL	Alfresa Pharma	NULL	12	USA	TRUE	FALSE	2	6
1811	NULL	Tianjin Tanabe	NULL	12	USA	TRUE	FALSE	2	6
1812	NULL	NEC	NULL	12	USA	TRUE	FALSE	2	6
1813	NULL	Ark Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1814	NULL	TB Alliance	NULL	12	USA	TRUE	FALSE	2	6
1815	NULL	Vaccine alliance	NULL	12	USA	TRUE	FALSE	2	6
1816	NULL	Sebo	NULL	12	USA	TRUE	FALSE	2	6
1817	NULL	Hybridon	NULL	12	USA	TRUE	FALSE	2	6
1818	NULL	Pharma Design	NULL	12	USA	TRUE	FALSE	2	6
1819	NULL	Arakis and Vectura	NULL	12	USA	TRUE	FALSE	2	6
1820	NULL	Triad Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1821	NULL	Xenon Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1822	NULL	Cengent	NULL	12	USA	TRUE	FALSE	2	6
1823	NULL	Transgenomic	NULL	12	USA	TRUE	FALSE	2	6
1824	NULL	Valley Forge	NULL	12	USA	TRUE	FALSE	2	6
1825	NULL	Igeneon	NULL	12	USA	TRUE	FALSE	2	6
1826	NULL	Variagenics	NULL	12	USA	TRUE	FALSE	2	6
1827	NULL	VistaGen Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1828	NULL	Raven Biotechnologies	NULL	12	USA	TRUE	FALSE	2	6
1829	NULL	Predix	NULL	12	USA	TRUE	FALSE	2	6
1830	NULL	C2X Pharma	NULL	12	USA	TRUE	FALSE	2	6
1831	NULL	Sapphire Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1833	NULL	G2 Therapies	NULL	12	USA	TRUE	FALSE	2	6
1834	NULL	ActiveSight	NULL	12	USA	TRUE	FALSE	2	6
1835	NULL	A-Bio Pharma	NULL	12	USA	TRUE	FALSE	2	6
1836	NULL	Aradigm	NULL	12	USA	TRUE	FALSE	2	6
1837	NULL	Oxford University	NULL	12	USA	TRUE	FALSE	4	6
1838	NULL	Paladin Labs	NULL	12	USA	TRUE	FALSE	2	6
1839	NULL	Alliance Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1840	NULL	ACO HUD	NULL	12	USA	TRUE	FALSE	2	6
1841	NULL	KS Biomedix	NULL	12	USA	TRUE	FALSE	2	6
1842	NULL	GenData Research	NULL	12	USA	TRUE	FALSE	2	6
1843	NULL	CeNeS	NULL	12	USA	TRUE	FALSE	2	6
1844	NULL	Sapphire Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1845	NULL	Cortech	NULL	12	USA	TRUE	FALSE	2	6
1846	NULL	Kumamoto University	NULL	12	USA	TRUE	FALSE	2	6
1847	NULL	Hydra Biosciences	NULL	12	USA	TRUE	FALSE	2	6
1848	NULL	Quark Biotech	NULL	12	USA	TRUE	FALSE	2	6
1849	NULL	Noxxon Pharma	NULL	12	USA	TRUE	FALSE	2	6
1850	NULL	Oscient Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1851	NULL	Genome Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1852	NULL	Renovis	NULL	12	USA	TRUE	FALSE	2	6
1853	NULL	Cognizant Technology Solutions	NULL	12	USA	TRUE	FALSE	2	6
1854	NULL	Chromos Molecular Systems	NULL	12	USA	TRUE	FALSE	2	6
1855	NULL	University of Rochester	NULL	12	USA	TRUE	FALSE	2	6
1856	NULL	Symyx	NULL	12	USA	TRUE	FALSE	2	6
1857	NULL	Amersham	NULL	12	USA	TRUE	FALSE	2	6
1858	NULL	Siro Clinpharm	NULL	12	USA	TRUE	FALSE	2	6
1859	NULL	Guilford Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1860	NULL	Odyssey Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1861	NULL	Neurotech	NULL	12	USA	TRUE	FALSE	2	6
1862	NULL	Meridica	NULL	12	USA	TRUE	FALSE	2	6
1863	NULL	CXR Biosciences	NULL	12	USA	TRUE	FALSE	2	6
1864	NULL	Immunicon	NULL	12	USA	TRUE	FALSE	2	6
1865	NULL	Hyseq	NULL	12	USA	TRUE	FALSE	2	6
1866	NULL	ChrondoGene	NULL	12	USA	TRUE	FALSE	2	6
1867	NULL	Ciphergen	NULL	12	USA	TRUE	FALSE	2	6
1868	NULL	NeoTherapeutics	NULL	12	USA	TRUE	FALSE	2	6
1869	NULL	NASA Ames Research Center	NULL	12	USA	TRUE	FALSE	2	6
1870	NULL	Megapharm	NULL	12	USA	TRUE	FALSE	2	6
1871	NULL	Genesis	NULL	12	USA	TRUE	FALSE	2	6
1872	NULL	MediVas	NULL	12	USA	TRUE	FALSE	2	6
1873	NULL	Inovio Biomedical	NULL	12	USA	TRUE	FALSE	2	6
1874	NULL	Health Ministry of Scotland	NULL	12	USA	TRUE	FALSE	2	6
1875	NULL	Peking Union Medical College Hospital	NULL	12	USA	TRUE	FALSE	2	6
1876	NULL	Expression Analysis	NULL	12	USA	TRUE	FALSE	2	6
1877	NULL	GVK Biosciences	NULL	12	USA	TRUE	FALSE	2	6
1878	NULL	Trubion	NULL	12	USA	TRUE	FALSE	2	6
1879	NULL	Taxolog	NULL	12	USA	TRUE	FALSE	2	6
1880	NULL	Sienabiotech	NULL	12	USA	TRUE	FALSE	2	6
1881	NULL	Ingenuity Systems	NULL	12	USA	TRUE	FALSE	2	6
1882	NULL	Bioject Medical Technologies	NULL	12	USA	TRUE	FALSE	2	6
1883	NULL	Tanox	NULL	12	USA	TRUE	FALSE	2	6
1884	NULL	Neurome	NULL	12	USA	TRUE	FALSE	2	6
1885	NULL	Necleonics	NULL	12	USA	TRUE	FALSE	2	6
1886	NULL	Aegera Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1887	NULL	Valois	NULL	12	USA	TRUE	FALSE	2	6
1888	NULL	Beckman Coulter	NULL	12	USA	TRUE	FALSE	2	6
1889	NULL	Pharmaplan	NULL	12	USA	TRUE	FALSE	2	6
1890	NULL	Amdipharm	NULL	12	USA	TRUE	FALSE	2	6
1891	NULL	Berlin Chemie	NULL	12	USA	TRUE	FALSE	2	6
1892	NULL	Ony	NULL	12	USA	TRUE	FALSE	2	6
1893	NULL	Osmotic Pharmaceutical Europe	NULL	12	USA	TRUE	FALSE	2	6
1894	NULL	Lavipharm Group	NULL	12	USA	TRUE	FALSE	2	6
1895	NULL	InfaCare Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1896	NULL	Napp Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1897	NULL	Angelini	NULL	12	USA	TRUE	FALSE	2	6
1898	NULL	Grupo Uriach	NULL	12	USA	TRUE	FALSE	2	6
1899	NULL	Dexcel	NULL	12	USA	TRUE	FALSE	2	6
1900	NULL	Halozyme Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1901	NULL	Raptor Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1902	NULL	VIA Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1903	NULL	ThromboGenics / BioInvent	NULL	12	USA	TRUE	FALSE	2	6
1904	NULL	Ortho-Clinical Diagnostics and Novartis Vaccines & Diagnostics	NULL	12	USA	TRUE	FALSE	2	6
1905	NULL	Borean	NULL	12	USA	TRUE	FALSE	2	6
1906	NULL	SystemsX	NULL	12	USA	TRUE	FALSE	2	6
1907	NULL	BioCryst	NULL	12	USA	TRUE	FALSE	2	6
1908	NULL	Epitomics	NULL	12	USA	TRUE	FALSE	2	6
1909	NULL	Epidauros	NULL	12	USA	TRUE	FALSE	2	6
1910	NULL	SGX Structural GenmiX	NULL	12	USA	TRUE	FALSE	2	6
1911	NULL	Dade Behring / Chiron Corp / Ortho Clinical	NULL	12	USA	TRUE	FALSE	2	6
1912	NULL	Biovation	NULL	12	USA	TRUE	FALSE	2	6
1913	NULL	Stressgen	NULL	12	USA	TRUE	FALSE	2	6
1914	NULL	ICN Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1915	NULL	Trega Biosciences	NULL	12	USA	TRUE	FALSE	2	6
1916	NULL	Ribapharm	NULL	12	USA	TRUE	FALSE	2	6
1917	NULL	University of Edinburgh	NULL	12	USA	TRUE	FALSE	2	6
1918	NULL	Dabur India	NULL	12	USA	TRUE	FALSE	2	6
1919	NULL	Immuno-Biological Laboratories	NULL	12	USA	TRUE	FALSE	2	6
1920	NULL	Chinese Academy of Medical Sciences	NULL	12	USA	TRUE	FALSE	2	6
1921	NULL	SRI-International	NULL	12	USA	TRUE	FALSE	2	6
1922	NULL	Inserm and Innogenetics	NULL	12	USA	TRUE	FALSE	2	6
1923	NULL	French and US governments	NULL	12	USA	TRUE	FALSE	2	6
1924	NULL	Aureus	NULL	12	USA	TRUE	FALSE	2	6
1925	NULL	US Health and Human Services Department	NULL	12	USA	TRUE	FALSE	2	6
1926	NULL	Provalis	NULL	12	USA	TRUE	FALSE	2	6
1927	NULL	Cerep	NULL	12	USA	TRUE	FALSE	2	6
1928	NULL	Atrix Laboratories	NULL	12	USA	TRUE	FALSE	2	6
1929	NULL	Amphora Discovery	NULL	12	USA	TRUE	FALSE	2	6
1930	NULL	Protein Mechanics	NULL	12	USA	TRUE	FALSE	2	6
1931	NULL	IntegraGen	NULL	12	USA	TRUE	FALSE	2	6
1932	NULL	Sapharco	NULL	12	USA	TRUE	FALSE	2	6
1933	NULL	Labopharm	NULL	12	USA	TRUE	FALSE	2	6
1934	NULL	Peptor	NULL	12	USA	TRUE	FALSE	2	6
1935	NULL	Epimmune	NULL	12	USA	TRUE	FALSE	2	6
1936	NULL	Inflazyme	NULL	12	USA	TRUE	FALSE	2	6
1937	NULL	Virogen	NULL	12	USA	TRUE	FALSE	2	6
1938	NULL	Carlsson Research AB	NULL	12	USA	TRUE	FALSE	2	6
1939	NULL	ASTA Medica	NULL	12	USA	TRUE	FALSE	2	6
1940	NULL	Ajinomoto	NULL	12	USA	TRUE	FALSE	2	6
1941	NULL	Novasite Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1942	NULL	Avexa	NULL	12	USA	TRUE	FALSE	2	6
1943	NULL	Women First Healthcare	NULL	12	USA	TRUE	FALSE	2	6
1944	NULL	Barrier Therapeutics and Epitan	NULL	12	USA	TRUE	FALSE	2	6
1945	NULL	Draxis Health	NULL	12	USA	TRUE	FALSE	2	6
